#Country,Source Type,Date Time,Latitude,Longitude,Depth,Yield,Name,
SOV,Underground,07/26/1977 17:00:00,69.575,90.375,0.85,15,Meteorite-2,
USA,Underground,07/28/1977 14:07:00,37.098,-116.092,0.208,20,CARNELIAN,US Yucca Flat
SOV,Underground,07/30/1977 01:57:00,49.7506,78.0492,,20,,
USA,Underground,08/04/1977 16:40:00,37.087,-116.008,0.518,150,STRAKE,US Yucca Flat
SOV,Underground,08/10/1977 22:00:00,50.955,110.983,0.494,8.5,Meteorite-5,
USA,Underground,08/16/1977 14:41:00,37.145,-116.05,0.207,20,GRUYERE,US Yucca Flat
USA,Underground,08/16/1977 14:41:00,37.145,-116.05,0.32,20,GRUYERE GRADINO,US Yucca Flat
USA,Underground,08/16/1977 15:49:00,37.147,-116.064,0.275,20,FLOTOST,US Yucca Flat
SOV,Underground,08/17/1977 04:27:00,49.8308,78.1139,,20,,
USA,Underground,08/19/1977 17:32:00,37.018,-116.032,0.45,20,SCUPPER,US Yucca Flat
USA,Underground,08/19/1977 17:55:00,37.11,-116.055,0.701,150,SCANTLING,US Yucca Flat
SOV,Underground,08/20/1977 22:00:01,64.108,99.558,0.6,8.5,Meteorite-3,
SOV,Underground,09/01/1977 03:00:00,73.3365,54.6262,,150,,Novaya Zemlya
SOV,Underground,09/05/1977 03:03:00,50.0594,78.9139,,150,,
SOV,Underground,09/10/1977 16:00:00,57.251,106.551,0.55,7.6,Meteorite-4,
USA,Underground,09/15/1977 14:36:30,37.033,-116.044,0.379,20,EBBTIDE,US Yucca Flat
CHN,Atmospheric,09/17/1977 07:00:00,40.7,89.7,,20,,
USA,Underground,09/27/1977 14:00:00,37.151,-116.068,0.53,150,COULOMMIERS,US Yucca Flat
SOV,Underground,09/30/1977 06:59:58,47.897,48.161,1.5,10,Azgir A-5,
SOV,Underground,10/09/1977 11:00:00,73.3923,54.8226,,20,,Novaya Zemlya
SOV,Underground,10/14/1977 06:59:59,47.909,47.912,0.6,0.1,Azgir A-2-3,
USA,Underground,10/26/1977 14:15:00,37.008,-116.018,0.381,20,BOBSTAY,US Yucca Flat
SOV,Underground,10/29/1977 03:07:00,49.8342,78.0803,,20,,
SOV,Underground,10/29/1977 03:07:05,50.0564,78.9828,,150,,
SOV,Underground,10/30/1977 06:59:59,47.909,47.912,0.6,0.01,Azgir A-2-4,
USA,Underground,11/01/1977 18:06:00,37.188,-116.214,0.385,20,HYBLA GOLD,Rainier Mesa
USA,Underground,11/09/1977 22:00:00,37.072,-116.051,0.701,150,SANDREEF,US Yucca Flat
FRA,Underground,11/12/1977 01:30:00,-21.83,-138.88,,5,ORESTE,Mururoa
SOV,Underground,11/12/1977 05:11:00,50.0522,78.8644,,20,,
USA,Underground,11/17/1977 19:30:00,37.021,-116.026,0.37,20,SEAMOUNT,US Yucca Flat
FRA,Underground,11/24/1977 17:00:00,-21.83,-138.88,,150,ENEE,Mururoa
SOV,Underground,11/27/1977 03:57:00,49.7544,78.0503,,20,,
SOV,Underground,11/30/1977 04:07:00,49.9672,78.8744,,150,,
USA,Underground,12/14/1977 15:00:00,37.018,-116.019,0.213,20,RIB,US Yucca Flat
USA,Underground,12/14/1977 15:30:00,37.136,-116.087,0.668,150,FARALLONES,US Yucca Flat
FRA,Underground,12/17/1977 22:00:00,-21.83,-138.88,,5,LAOCOON,Mururoa
SOV,Underground,12/26/1977 04:03:00,49.8108,78.0542,,20,,
SOV,Underground,12/26/1977 04:03:00,49.8019,78.1306,,20,,
USA,Underground,02/13/1978 21:53:00,37.126,-116.033,0.32,20,CAMPOS,US Yucca Flat
USA,Underground,02/23/1978 17:00:00,37.124,-116.065,0.658,150,REBLOCHON,US Yucca Flat
FRA,Underground,02/27/1978 23:00:00,-21.83,-138.88,,5,POLYPHEME,Mururoa
CHN,Atmospheric,03/15/1978 05:00:00,40.7,89.7,,20,,
USA,Underground,03/16/1978 15:00:00,37.085,-116.032,0.331,20,KARAB,US Yucca Flat
SOV,Underground,03/19/1978 03:47:00,49.945,77.704,,20,,
FRA,Underground,03/22/1978 17:30:01,-21.83,-138.88,,5,PYLADE,Mururoa
USA,Underground,03/23/1978 16:30:00,37.099,-116.02,0.457,20,TOPMAST,US Yucca Flat
USA,Underground,03/23/1978 16:30:00,37.102,-116.052,0.64,150,ICEBERG,US Yucca Flat
FRA,Underground,03/25/1978 17:30:00,-21.83,-138.88,,5,HECUBE,Mururoa
SOV,Underground,03/26/1978 03:57:00,49.7619,77.9825,,20,,
USA/GBR,Underground,04/11/1978 15:30:00,37.3,-116.328,0.633,150,FONDUTTA,UK Pahute Mesa
USA,Underground,04/11/1978 17:45:00,37.233,-116.369,0.672,150,BACKBEACH,US Pahute Mesa
SOV,Underground,04/22/1978 03:07:00,49.7517,78.1317,,20,,
USA,Underground,04/25/1978 14:35:00,37.155,-116.036,0.183,20,ASCO,US Yucca Flat
USA,Underground,05/10/1978 15:00:00,37.088,-116.053,0.64,,TRANSOM,US Yucca Flat
SOV,Underground,05/24/1978 03:07:00,49.7433,78.0517,,,,
SOV,Underground,05/29/1978 04:57:00,49.7914,78.0944,,20,,
USA,Underground,06/01/1978 17:00:00,37.021,-116.033,0.304,20,JACKPOTS,US Yucca Flat
SOV,Underground,06/02/1978 00:00:00,49.7433,78.0517,,,,
SOV,Underground,06/11/1978 02:57:00,49.9133,78.8019,,150,,
FRA,Underground,07/01/1978 17:00:00,-21.83,-138.88,,5,XANTHOS,Mururoa
SOV,Underground,07/05/1978 02:47:00,49.9025,78.8667,,150,,
USA,Underground,07/07/1978 14:00:00,37.112,-116.078,0.315,20,SATZ,US Yucca Flat
USA,Underground,07/12/1978 17:00:00,37.079,-116.045,0.564,150,LOWBALL,US Yucca Flat
FRA,Underground,07/19/1978 18:00:00,-21.83,-138.88,,20,ARES,Mururoa
FRA,Underground,07/26/1978 23:00:00,-21.83,-138.88,,5,IDOMENEE,Mururoa
SOV,Underground,07/28/1978 02:47:00,49.755,78.145,,150,,
SOV,Underground,08/09/1978 18:00:01,63.678,125.522,0.567,22,Kraton-4,
SOV,Underground,08/10/1978 07:59:59,73.2864,54.8888,,150,,Novaya Zemlya
SOV,Underground,08/24/1978 18:00:00,65.925,112.338,0.577,22,Kraton-3,
SOV,Underground,08/29/1978 02:37:00,49.8133,78.1086,,20,,
SOV,Underground,08/29/1978 02:37:09,50.0081,78.9681,,150,,
USA,Underground,08/31/1978 14:00:00,37.276,-116.358,0.681,150,PANIR,US Pahute Mesa
SOV,Underground,09/12/1978 04:59:59,47.909,47.912,0.6,0.08,Azgir A-2-5,
USA,Underground,09/13/1978 15:15:00,37.209,-116.212,0.388,20,DIABLO HAWK,Rainier Mesa
SOV,Underground,09/15/1978 02:37:00,49.9283,78.8617,,150,,
SOV,Underground,09/20/1978 05:03:00,49.7986,78.15,,20,,
SOV,Underground,09/21/1978 15:00:00,66.598,86.21,0.886,15,Kraton-2,
SOV,Underground,09/27/1978 02:05:00,73.3397,54.7083,,150,,Novaya Zemlya
USA,Underground,09/27/1978 16:30:00,37.171,-116.088,0.21,20,CREMINO,US Yucca Flat
USA,Underground,09/27/1978 16:30:00,37.171,-116.088,0.42,20,CREMINO CAERPHILLY,US Yucca Flat
USA,Underground,09/27/1978 17:00:00,37.074,-116.021,0.442,150,DRAUGHTS,US Yucca Flat
USA,Underground,09/27/1978 17:20:00,37.08,-116.052,0.64,150,RUMMY,US Yucca Flat
SOV,Underground,10/08/1978 00:00:00,61.55,112.85,1.545,15,Vyatka,
CHN,Underground,10/14/1978 01:00:00,41.5401,88.7676,,320,,CUNE_S
SOV,Underground,10/15/1978 05:37:00,49.7367,78.1111,,20,,
SOV,Underground,10/17/1978 04:59:59,47.85,48.12,1.04,56,Azgir A-7-b,
SOV,Underground,10/17/1978 04:59:59,47.85,48.12,0.97,18,Azgir A-7-a,
SOV,Underground,10/17/1978 14:00:00,63.185,63.432,0.593,22,Kraton-1,
SOV,Underground,10/31/1978 04:17:00,49.7886,78.1075,,20,,
USA,Underground,11/02/1978 15:25:00,37.288,-116.298,0.576,20,EMMENTHAL,US Pahute Mesa
FRA,Underground,11/02/1978 18:00:00,-21.83,-138.88,,5,SCHEDIOS,Mururoa
SOV,Underground,11/04/1978 05:06:00,50.0464,78.9492,,150,,
USA/GBR,Underground,11/18/1978 19:00:00,37.127,-116.085,0.542,150,QUARGEL,UK Yucca Flat
SOV,Underground,11/29/1978 04:33:00,49.7833,78.0156,,20,,
SOV,Underground,11/29/1978 04:33:05,49.9533,78.7953,,150,,
SOV,Underground,11/30/1978 07:59:59,47.909,47.912,0.6,0.06,Azgir A-2-6,
FRA,Underground,11/30/1978 17:32:00,-21.83,-138.88,,150,PRIAM,Mururoa
USA,Underground,12/01/1978 17:07:30,37.03,-116.025,0.247,20,CONCENTRATION,US Yucca Flat
CHN,Atmospheric,12/14/1978 00:00:00,40.7,89.7,,20,,
SOV,Underground,12/14/1978 04:43:00,49.8158,78.1067,,20,,
USA,Underground,12/16/1978 15:30:00,37.273,-116.411,0.689,150,FARM,US Pahute Mesa
FRA,Underground,12/17/1978 18:04:00,-21.83,-138.88,,5,ETEOCLE,Mururoa
SOV,Underground,12/18/1978 07:59:58,47.86,48.16,0.63,103,Azgir A-9,
FRA,Underground,12/19/1978 16:57:01,-21.83,-138.88,,20,EUMEE,Mururoa
SOV,Underground,12/20/1978 04:33:00,49.8108,78.0542,,20,,
SOV,Underground,01/10/1979 08:00:00,47.909,47.912,0.6,0.5,Azgir A-2-7,
SOV,Underground,01/17/1979 07:59:58,47.92,48.12,0.995,56,Azgir A-8-b,
SOV,Underground,01/17/1979 07:59:58,47.92,48.12,0.934,12.5,Azgir A-8-a,
USA,Underground,01/24/1979 18:00:00,37.105,-116.013,0.326,20,BACCARAT,US Yucca Flat
SOV,Underground,02/01/1979 04:13:00,50.0867,78.8556,,20,,
USA,Underground,02/08/1979 20:00:00,37.102,-116.056,0.579,150,QUINELLA,US Yucca Flat
USA,Underground,02/15/1979 18:05:00,37.152,-116.073,0.536,150,KLOSTER,US Yucca Flat
SOV,Underground,02/16/1979 04:04:00,49.974,77.668,,20,,
FRA,Underground,03/01/1979 17:24:00,-21.83,-138.88,,20,PENTHESILEE,Mururoa
FRA,Underground,03/09/1979 16:37:00,-21.83,-138.88,,20,PHILOCTETE,Mururoa
USA,Underground,03/14/1979 18:30:00,37.028,-116.041,0.365,20,MEMORY,US Yucca Flat
SOV,Underground,03/23/1979 00:00:00,49.81,78.1714,,,,
FRA,Underground,03/24/1979 16:28:00,-21.83,-138.88,,20,AGAPENOR,Mururoa
FRA,Underground,04/04/1979 18:07:00,-21.83,-138.88,,20,POLYDORE,Mururoa
SOV,Underground,04/10/1979 00:00:00,49.81,78.1714,,,,
SOV,Underground,05/06/1979 03:17:00,49.7619,77.9825,,20,,
USA,Underground,05/11/1979 16:00:00,36.998,-116.019,0.335,20,FREEZEOUT,US Yucca Flat
SOV,Underground,05/31/1979 05:55:00,49.8342,78.0803,,20,,
USA,Underground,06/11/1979 14:00:00,37.29,-116.456,0.681,150,PEPATO,US Pahute Mesa
SOV,Underground,06/12/1979 00:00:00,49.81,78.1714,,,,
FRA,Underground,06/18/1979 23:27:01,-21.83,-138.88,,20,PYRRHOS,Mururoa
USA,Underground,06/20/1979 15:00:14,37.108,-116.016,0.335,20,CHESS,US Yucca Flat
SOV,Underground,06/23/1979 02:57:00,49.9153,78.8453,,150,,
USA,Underground,06/28/1979 14:44:00,37.143,-116.088,0.536,150,FAJY,US Yucca Flat
FRA,Underground,06/29/1979 18:56:00,-21.83,-138.88,,150,EGISTHE,Mururoa
SOV,Underground,07/07/1979 03:47:00,50.0392,78.9917,,150,,
SOV,Underground,07/14/1979 04:59:58,47.88,48.12,0.982,21,Azgir A-11-c,
SOV,Underground,07/14/1979 04:59:58,47.88,48.12,0.916,21,Azgir A-11-b,
SOV,Underground,07/14/1979 04:59:58,47.88,48.12,0.849,21,Azgir A-11-a,
SOV,Underground,07/18/1979 00:00:00,49.96,77.71,,20,,
SOV,Underground,07/18/1979 03:17:05,49.7772,78.1125,,20,,
FRA,Underground,07/25/1979 17:57:00,-21.83,-138.88,,150,TYDEE,Mururoa
FRA,Underground,07/28/1979 19:56:00,-21.83,-138.88,,5,PALAMEDE,Mururoa
USA,Underground,08/03/1979 15:07:30,37.084,-116.071,0.45,150,BURZET,US Yucca Flat
SOV,Underground,08/04/1979 03:57:00,49.9031,78.8867,,150,,
USA,Underground,08/08/1979 15:00:00,37.015,-116.009,0.396,150,OFFSHORE,US Yucca Flat
SOV,Underground,08/12/1979 18:00:00,61.803,122.43,0.982,8.5,Kimberlite-4,
SOV,Underground,08/18/1979 02:52:00,49.9481,78.9189,,150,,
USA/GBR,Underground,08/29/1979 15:08:00,37.121,-116.067,0.464,150,NESSEL,UK Yucca Flat
USA,Underground,09/06/1979 15:00:00,37.088,-116.054,0.64,140,HEARTS,US Yucca Flat
SOV,Underground,09/06/1979 18:00:00,64.11,99.562,0.599,8.5,Kimberlite-3,
USA,Underground,09/08/1979 17:02:00,37.155,-116.039,0.2,20,PERA,US Yucca Flat
CHN,Underground,09/13/1979 00:00:00,41.5,88.5,,,,CUNE_S
SOV,Underground,09/16/1979 09:00:00,48.2,38.3,0.903,0.3,Cleavage,
SOV,Underground,09/24/1979 03:30:00,73.3428,54.6873,,150,,Novaya Zemlya
USA,Underground,09/26/1979 15:00:00,37.229,-116.365,0.64,150,SHEEPSHEAD,US Pahute Mesa
SOV,Underground,09/27/1979 04:13:00,49.7506,78.0492,,20,,
SOV,Underground,10/04/1979 16:00:00,60.675,71.455,0.837,22,Kimberlite-1,
SOV,Underground,10/07/1979 21:00:00,61.85,113.1,1.545,15,Sheksna,
SOV,Underground,10/18/1979 04:17:00,49.8242,78.0975,,20,,
SOV,Underground,10/18/1979 07:10:00,73.3241,54.7541,,150,,Novaya Zemlya
SOV,Underground,10/24/1979 05:59:59,47.85,48.14,0.98,33,Azgir A-10-b,
SOV,Underground,10/24/1979 05:59:59,47.85,48.14,0.915,33,Azgir A-10-a,
SOV,Underground,10/28/1979 03:17:00,49.9967,78.995,,150,,
FRA,Underground,11/19/1979 17:53:00,-21.83,-138.88,,5,CHRYSOTEMIS,Mururoa
FRA,Underground,11/22/1979 19:14:13,-21.83,-138.88,,5,ATREE,Mururoa
USA,Underground,11/29/1979 15:00:00,36.994,-116.025,0.229,20,BACKGAMMON,US Yucca Flat
SOV,Underground,11/30/1979 04:53:01,49.7831,78.0867,,20,,
SOV,Underground,12/02/1979 04:37:00,49.9094,78.7844,,150,,
USA,Underground,12/14/1979 18:00:00,37.137,-116.064,0.205,20,AZUL,US Yucca Flat
SOV,Underground,12/21/1979 04:42:00,49.7922,78.1131,,20,,
SOV,Underground,12/23/1979 04:57:00,49.9322,78.7528,,150,,
FRA,Underground,02/23/1980 18:03:00,-21.83,-138.88,,5,THYESTE,Mururoa
USA,Underground,02/28/1980 15:00:00,37.127,-116.089,0.369,20,TARKO,US Yucca Flat
FRA,Underground,03/03/1980 17:56:00,-21.83,-138.88,,5,ADRASTE,Mururoa
USA,Underground,03/08/1980 15:35:00,37.184,-116.084,0.271,20,NORBO,US Yucca Flat
SOV,Underground,03/14/1980 00:00:00,49.8233,78.0417,,,,
FRA,Underground,03/23/1980 19:37:00,-21.83,-138.88,,150,THESEE,Mururoa
FRA,Underground,04/01/1980 19:31:00,-21.83,-138.88,,20,BOROS,Mururoa
USA,Underground,04/03/1980 14:00:00,37.15,-116.083,0.417,150,LIPTAUER,US Yucca Flat
SOV,Underground,04/04/1980 05:33:00,50,77.823,,20,,
FRA,Underground,04/04/1980 18:33:00,-21.83,-138.88,,20,PELOPS,Mururoa
SOV,Underground,04/10/1980 04:07:00,49.7825,78.0572,,20,,
USA,Underground,04/16/1980 20:00:00,37.101,-116.031,0.579,150,PYRAMID,US Yucca Flat
SOV,Underground,04/25/1980 03:57:00,49.9764,78.7594,,20,,
USA/GBR,Underground,04/26/1980 17:00:00,37.248,-116.423,0.633,150,COLWICK,UK Pahute Mesa
USA,Underground,05/02/1980 18:46:30,37.056,-116.02,0.351,20,CANFIELD,US Yucca Flat
SOV,Underground,05/22/1980 03:57:00,49.7797,78.0364,,20,,
USA,Underground,05/22/1980 13:00:00,37.003,-116.032,0.335,20,FLORA,US Yucca Flat
SOV,Underground,06/12/1980 03:27:00,49.9892,78.9908,,150,,
USA,Underground,06/12/1980 17:15:00,37.282,-116.455,0.645,150,KASH,US Pahute Mesa
SOV,Underground,06/16/1980 06:00:00,52.9,56.5,1.4,3.2,Butane 2-1,
FRA,Underground,06/16/1980 18:27:00,-21.83,-138.88,,150,EURYPLE,Mururoa
FRA,Underground,06/21/1980 17:01:00,-21.83,-138.88,,20,ILUS,Mururoa
USA,Underground,06/24/1980 15:10:00,37.023,-116.023,0.32,20,HURON KING,US Yucca Flat
SOV,Underground,06/25/1980 02:27:00,49.8258,78.0994,,20,,
SOV,Underground,06/25/1980 06:00:00,52.9,56.5,1.39,3.2,Butane 2-2,
SOV,Underground,06/29/1980 02:33:00,49.9486,78.8181,,150,,
FRA,Underground,07/06/1980 17:27:00,-21.83,-138.88,,20,CHRYSES,Mururoa
FRA,Underground,07/19/1980 23:47:00,-21.83,-138.88,,150,ASIOS,Mururoa
USA,Underground,07/25/1980 19:05:00,37.256,-116.478,0.68,150,TAFI,US Pahute Mesa
SOV,Underground,07/31/1980 03:33:00,49.7906,78.0908,,20,,
USA,Underground,07/31/1980 18:19:00,37.013,-116.024,0.366,20,VERDELLO,US Yucca Flat
SOV,Underground,09/14/1980 02:42:42,49.9367,78.7975,,150,,
SOV,Underground,09/25/1980 06:21:13,49.7833,78.0806,,20,,
USA,Underground,09/25/1980 14:45:00,37.056,-116.049,0.381,150,BONARDA,US Yucca Flat
USA,Underground,09/25/1980 15:26:30,37.116,-116.065,0.424,1.07,RIOLA,US Yucca Flat
SOV,Underground,10/08/1980 06:00:00,46.757,48.275,1.05,8.5,Vega-1,
SOV,Underground,10/11/1980 07:09:59,73.3314,54.9458,,150,,Novaya Zemlya
SOV,Underground,10/12/1980 03:34:17,49.9683,79.0219,,150,,
CHN,Atmospheric,10/16/1980 04:30:30,40.719,89.651,,1000,,
SOV,Underground,10/23/1980 03:57:11,49.7517,78.1317,,20,,
USA/GBR,Underground,10/24/1980 19:15:00,37.075,-116,0.427,20,DUTCHESS,UK Yucca Flat
USA,Underground,10/31/1980 18:00:00,37.211,-116.206,0.39,20,MINERS IRON,Rainier Mesa
SOV,Underground,11/01/1980 13:00:00,60.8,97.55,0.72,8,Batholith-1,
USA,Underground,11/14/1980 16:50:00,37.111,-116.02,0.32,20,DAUPHIN,US Yucca Flat
FRA,Underground,11/25/1980 17:53:00,-21.83,-138.88,,5,LAERTE,Mururoa
FRA,Underground,12/03/1980 17:33:00,-21.83,-138.88,,150,DIOMEDE,Mururoa
SOV,Underground,12/05/1980 04:17:00,49.7517,78.1317,,20,,
SOV,Underground,12/05/1980 04:17:00,49.8308,78.1139,,20,,
SOV,Underground,12/10/1980 07:00:00,61.75,66.75,2.485,15,Angara,
SOV,Underground,12/14/1980 03:47:09,49.9089,78.9186,,150,,
USA/GBR,Underground,12/17/1980 15:10:00,37.325,-116.316,0.573,150,SERPA,UK Pahute Mesa
SOV,Underground,12/26/1980 04:07:09,49.8261,78.0919,,20,,
SOV,Underground,12/27/1980 04:09:11,50.0678,78.9775,,150,,
USA,Underground,01/15/1981 20:25:00,37.087,-116.016,0.564,150,BASEBALL,US Yucca Flat
USA,Underground,02/05/1981 18:00:00,37.011,-116.033,0.354,20,CLAIRETTE,US Yucca Flat
USA,Underground,02/25/1981 15:00:00,37.182,-116.085,0.2,20,SECO,US Yucca Flat
FRA,Underground,02/27/1981 23:28:00,-21.83,-138.88,,5,BROTEAS,Mururoa
FRA,Underground,03/06/1981 17:27:00,-21.83,-138.88,,5,TYRO,Mururoa
SOV,Underground,03/25/1981 00:00:00,49.8233,78.0417,,,,
FRA,Underground,03/28/1981 17:23:01,-21.83,-138.88,,20,IPHICLES,Mururoa
SOV,Underground,03/29/1981 04:03:53,50.0217,78.9808,,20,,
FRA,Underground,04/10/1981 17:57:01,-21.83,-138.88,,20,CLYMENE,Mururoa
SOV,Underground,04/22/1981 01:17:14,49.8994,78.8067,,150,,
USA,Underground,04/30/1981 14:35:00,37.177,-116.086,0.323,20,VIDE,US Yucca Flat
SOV,Underground,05/25/1981 05:00:00,68.2,53.5,1.511,37.6,Pyrite,
SOV,Underground,05/27/1981 03:58:15,49.9878,78.9694,,20,,
USA,Underground,05/29/1981 16:00:00,37.102,-116.005,0.32,20,ALIGOTE,US Yucca Flat
SOV,Underground,06/04/1981 00:00:00,49.8233,78.0417,,,,
USA,Underground,06/06/1981 18:00:00,37.303,-116.326,0.637,150,HARZER,US Pahute Mesa
SOV,Underground,06/30/1981 01:57:15,49.7675,78.0808,,20,,
FRA,Underground,07/08/1981 22:23:01,-21.83,-138.88,,20,LYNCEE,Mururoa
USA,Underground,07/10/1981 14:00:00,37.129,-116.035,0.341,20,NIZA,US Yucca Flat
FRA,Underground,07/11/1981 17:17:00,-21.83,-138.88,,5,ERYX,Mururoa
USA,Underground,07/16/1981 15:00:00,37.089,-116.02,0.207,20,PINEAU,US Yucca Flat
SOV,Underground,07/17/1981 02:37:18,49.8014,78.1314,,20,,
FRA,Underground,07/18/1981 17:43:00,-21.83,-138.88,,5,THERAS,Mururoa
FRA,Underground,08/03/1981 18:33:00,-21.83,-138.88,,150,AGENOR,Mururoa
USA,Underground,08/05/1981 13:41:00,37.154,-116.036,0.2,20,HAVARTI,US Yucca Flat
SOV,Underground,08/14/1981 02:27:15,49.7522,78.0531,,20,,
USA,Underground,08/27/1981 14:31:00,37.16,-116.067,0.294,20,ISLAY,US Yucca Flat
SOV,Underground,09/02/1981 04:00:00,60.6,55.7,2.088,3.2,Hellum-1,
USA,Underground,09/04/1981 15:00:00,37.058,-116.049,0.305,20,TREBBIANO,US Yucca Flat
SOV,Underground,09/13/1981 02:17:21,49.9133,78.8944,,150,,
USA,Underground,09/24/1981 15:00:00,37.008,-116.025,0.213,20,CERNADA,US Yucca Flat
SOV,Underground,09/26/1981 05:00:00,46.79,48.313,1.05,8.5,Vega 2-1,
SOV,Underground,09/26/1981 05:04:00,46.771,48.304,1.05,8.5,Vega 2-2,
SOV,Underground,10/01/1981 12:14:59,73.3148,54.7933,,150,,Novaya Zemlya
USA,Underground,10/01/1981 19:00:00,37.082,-116.01,0.472,150,PALIZA,US Yucca Flat
SOV,Underground,10/16/1981 00:00:00,49.8342,78.0803,,,,
SOV,Underground,10/18/1981 03:57:05,49.9281,78.8447,,150,,
SOV,Underground,10/22/1981 14:00:00,63.8,97.55,0.581,8.5,Shpat-2,
FRA,Underground,11/06/1981 17:03:00,-21.83,-138.88,,5,LETO,Mururoa
FRA,Underground,11/11/1981 17:07:00,-21.83,-138.88,,20,PROCLES,Mururoa
USA,Underground,11/11/1981 20:00:09,37.076,-116.069,0.445,150,TILCI,US Yucca Flat
USA/GBR,Underground,11/12/1981 15:00:00,37.108,-116.05,0.517,150,ROUSANNE,UK Yucca Flat
SOV,Underground,11/20/1981 04:57:05,49.7367,78.1042,,20,,
SOV,Underground,11/29/1981 03:35:11,49.9022,78.8469,,20,,
USA,Underground,12/03/1981 15:00:00,37.148,-116.072,0.494,150,AKAVI,US Yucca Flat
FRA,Underground,12/05/1981 16:58:01,-21.83,-138.88,,20,CILIX,Mururoa
FRA,Underground,12/08/1981 16:47:00,-21.83,-138.88,,20,CADMOS,Mururoa
USA,Underground,12/16/1981 21:05:00,37.114,-116.124,0.335,20,CABOC,US Yucca Flat
SOV,Underground,12/22/1981 04:31:05,49.8342,78.0803,,20,,
SOV,Underground,12/27/1981 03:43:17,49.9331,78.7783,,150,,
USA,Underground,01/28/1982 16:00:00,37.091,-116.052,0.639,139,JORNADA,US Yucca Flat
USA,Underground,02/12/1982 14:55:00,37.224,-116.464,0.638,150,MOLBO,US Pahute Mesa
USA,Underground,02/12/1982 15:25:00,37.348,-116.317,0.64,150,H0STA,US Pahute Mesa
SOV,Underground,02/19/1982 03:56:13,49.8233,78.0333,,20,,
FRA,Underground,02/20/1982 17:33:00,-21.83,-138.88,,5,AEROPE,Mururoa
FRA,Underground,02/24/1982 18:15:00,-21.83,-138.88,,5,DEIPHOBE,Mururoa
FRA,Underground,03/20/1982 17:03:00,-21.83,-138.88,,20,RHESOS,Mururoa
FRA,Underground,03/23/1982 17:07:00,-21.83,-138.88,,5,EVENOS,Mururoa
USA,Underground,04/17/1982 18:00:00,37.017,-116.011,0.357,20,TENAJA,US Yucca Flat
SOV,Underground,04/25/1982 03:23:08,49.9183,78.8867,,150,,
USA/GBR,Underground,04/25/1982 18:05:00,37.256,-116.423,0.57,150,GIBNE,UK Pahute Mesa
USA,Underground,05/06/1982 20:00:00,37.117,-116.128,0.335,20,KRYDDOST,US Yucca Flat
USA,Underground,05/07/1982 18:17:00,37.069,-116.046,0.564,150,BOUSCHET,US Yucca Flat
USA,Underground,06/16/1982 14:00:00,37.114,-116.017,0.289,20,KESTI,US Yucca Flat
USA,Underground,06/24/1982 14:15:00,37.236,-116.371,0.64,150,NEBBIOLO,US Pahute Mesa
SOV,Underground,06/25/1982 02:03:07,49.7714,78.1108,,20,,
FRA,Underground,06/27/1982 17:00:00,-21.83,-138.88,,5,LAODICE,Mururoa
FRA,Underground,07/01/1982 17:02:00,-21.83,-138.88,,150,ANTILOKOS,Mururoa
SOV,Underground,07/04/1982 01:17:17,49.9586,78.8117,,150,,
FRA,Underground,07/21/1982 17:13:00,-21.83,-138.88,,5,PITANE,Mururoa
FRA,Underground,07/25/1982 18:02:00,-21.83,-138.88,,150,LAIOS,Mururoa
USA,Underground,07/29/1982 20:05:00,37.102,-116.076,0.4,150,MONTEREY,US Yucca Flat
SOV,Underground,07/30/1982 21:00:00,53.8,104.15,0.554,8.5,Rift-3,
USA,Underground,08/05/1982 14:00:00,37.084,-116.007,0.64,138,ATRISCO,US Yucca Flat
USA,Underground,08/11/1982 15:00:00,37.19,-116.049,0.216,20,QUESO,US Yucca Flat
SOV,Underground,08/23/1982 02:43:08,49.7403,78.0308,,20,,
SOV,Underground,08/31/1982 01:31:03,49.9142,78.7614,,20,,
USA,Underground,09/02/1982 14:00:00,37.02,-116.017,0.229,20,CERRO,US Yucca Flat
SOV,Underground,09/04/1982 18:00:00,69.2,81.65,0.96,16,Rift-1,
SOV,Underground,09/21/1982 02:57:03,49.7792,78.1247,,20,,
USA,Underground,09/23/1982 16:00:00,37.212,-116.208,0.407,20,DIAMOND ACE,Rainier Mesa
USA,Underground,09/23/1982 16:00:00,37.212,-116.208,0.408,20,HURON LANDING,Rainier Mesa
USA,Underground,09/23/1982 17:00:00,37.175,-116.089,0.451,150,FRISCO,US Yucca Flat
SOV,Underground,09/25/1982 18:00:00,64.35,91.8,0.554,8.5,Rift-4,
USA,Underground,09/29/1982 13:30:00,37.091,-116.046,0.563,150,BORREGO,US Yucca Flat
CHN,Underground,10/05/1982 00:00:00,41.5,88.5,,15,,CUNE_S
SOV,Underground,10/10/1982 05:00:00,61.55,112.85,1.502,15,Neva-1,
SOV,Underground,10/11/1982 07:15:00,73.3344,54.6138,,150,,Novaya Zemlya
SOV,Underground,10/16/1982 06:00:00,46.759,48.247,0.947,8.5,Vega 3-1,
SOV,Underground,10/16/1982 06:05:00,46.752,48.258,0.991,8.5,Vega 3-2,
SOV,Underground,10/16/1982 06:10:00,46.766,48.288,1.1,8.5,Vega 3-3,
SOV,Underground,10/16/1982 06:15:00,46.76,48.3,1.057,13.5,Vega 3-4,
USA,Underground,11/12/1982 19:17:00,37.024,-116.033,0.366,20,SEYVAL,US Yucca Flat
